file	unit_number	table_or_group	localization_or_lookup_key	source_hash	zh_tw_hash	source_ref	zh_tw_ref	unit_kind	review_touched	glossary_hit	lookup_used	ai_rechecked	result	reason_codes	batch_id	placeholder_status	lookup_status
Main_Modules/TALENTS/TALENTS_Arbites.lua	62	localization_table	loc_talent_adamant_stacking_damage_desc	4FEB87CB940E4CE8B0A52725B7987445CE08217108A594925858942E171940DB	0B41C87BAEE6318A46FD0433E5F23EE9CD32B5F1565BA8E0551459398753EF69	Main_Modules/TALENTS/TALENTS_Arbites.lua:957	Main_Modules/TALENTS/TALENTS_Arbites.lua:963	localization_table	no	yes	yes	yes	KEEP		ED3-ARBITES-RECHECK-005	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	63	localization_table	loc_talent_adamant_staggers_reduce_damage_taken_alt_desc	D784C7D816F5D065F6FCAB962C4586AB85CAADA2892B961C9777DD850FDA427A	734D8E21B02528958CFD01AEEE9B9CAAD0FD1E6044E1501D830507BDDA681FF6	Main_Modules/TALENTS/TALENTS_Arbites.lua:968	Main_Modules/TALENTS/TALENTS_Arbites.lua:978	localization_table	no	yes	yes	yes	CHANGE	GRAMMAR;DISPLAY_CLARITY	ED3-ARBITES-RECHECK-005	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	64	localization_table	loc_talent_adamant_elite_special_kills_reload_speed_desc	74B6720915FAA461ADCE399FE64747A7774C5241CE2F698079AF6D7376161C98	46524F6FF7D0ADA94B99719902F9A26C4581FE6EE16240E8043DFADBE3EC1C25	Main_Modules/TALENTS/TALENTS_Arbites.lua:989	Main_Modules/TALENTS/TALENTS_Arbites.lua:991	localization_table	no	yes	yes	yes	KEEP		ED3-ARBITES-RECHECK-005	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	65	localization_table	loc_talent_adamant_sprinting_sliding_description	8D8C2D79302272942CC4FD66D1E9E1CBD9A75676A0778177F8EF9AA149745D14	4319ECDE024A1016D3B315699302F7C17765D6E137E0311C470B35CE569FED4C	Main_Modules/TALENTS/TALENTS_Arbites.lua:996	Main_Modules/TALENTS/TALENTS_Arbites.lua:1004	localization_table	no	yes	yes	yes	KEEP		ED3-ARBITES-RECHECK-005	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	66	localization_table	loc_talent_adamant_rebreather_desc	39F82766C5E3C498FED6B276AEFDA6AB885ADE64FB1AC35D005978CBABDB27A7	A466C0F59FB7621DDBBCEFB476F36B25851AA8E8C0B9618DF019F0EBDA186DE4	Main_Modules/TALENTS/TALENTS_Arbites.lua:1012	Main_Modules/TALENTS/TALENTS_Arbites.lua:1016	localization_table	no	yes	yes	yes	KEEP		ED3-ARBITES-RECHECK-005	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	67	localization_table	loc_talent_adamant_damage_vs_suppressed_desc	E5C08902BBF26EDAC78EC9D5A116E92208FA24FB4CBD3C7AF0F69F185097C10E	1BE3FBC77D7E0645EF7388B9503EA0EBAFBBF4A5333DBA58A324E40CE94D3209	Main_Modules/TALENTS/TALENTS_Arbites.lua:1021	Main_Modules/TALENTS/TALENTS_Arbites.lua:1023	localization_table	no	yes	yes	yes	KEEP		ED3-ARBITES-RECHECK-005	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	68	localization_table	loc_talent_adamant_first_melee_hit_increased_damage_desc	55373884C5D766E5FE55B85CEC4002D13AC3801B406B574B6AC9FC7ECEEE138A	B4A2944814C964C1EC3381167CD617A9580F182384266BD16317AF747C5DC7B8	Main_Modules/TALENTS/TALENTS_Arbites.lua:1030	Main_Modules/TALENTS/TALENTS_Arbites.lua:1036	localization_table	no	yes	yes	yes	CHANGE	GRAMMAR;DISPLAY_CLARITY	ED3-ARBITES-RECHECK-005	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	69	localization_table	loc_talent_adamant_crit_chance_on_kill_desc	70909DAD2F1A99D020FC787BB9CF8DCE902C3BE8B5B3A81923D2FD712FAF401F	1D74E5ECE9E1B0CC71D7EA15C71637255218B6E5FCCA9B51941F0A4E314E2F40	Main_Modules/TALENTS/TALENTS_Arbites.lua:1044	Main_Modules/TALENTS/TALENTS_Arbites.lua:1050	localization_table	no	yes	yes	yes	KEEP		ED3-ARBITES-RECHECK-005	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	70	localization_table	loc_talent_adamant_dodge_improvement_desc	4216351139779A6CB774273F19986C08FC4CDC3E56A3D932834648A0D6863679	8B16BCC68E2D6F9DBD0E37EF2A1D90D5A2C7690DC03CA3984AB72BEB80612503	Main_Modules/TALENTS/TALENTS_Arbites.lua:1056	Main_Modules/TALENTS/TALENTS_Arbites.lua:1062	localization_table	no	no	yes	yes	KEEP		ED3-ARBITES-RECHECK-005	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	71	localization_table	loc_talent_adamant_cleave_after_push_desc	C8319C4E4B4E5444E3B7DC929BAC1F5DFA3D7AB7DB603F06FE3AA839797DB48E	DC9C7875EF909F8B1CBAF4FCD6FFF88D1A18819F0AE5E18D095D3FBF2101BC8A	Main_Modules/TALENTS/TALENTS_Arbites.lua:1069	Main_Modules/TALENTS/TALENTS_Arbites.lua:1073	localization_table	no	yes	yes	yes	KEEP		ED3-ARBITES-RECHECK-005	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	72	localization_table	loc_talent_adamant_pinning_dog_elite_damage_description	207D5DF0F291672FEE366C930F34CDFB8221B7E19B2D15FA7BEF48CC7E53973C	C38959868E383627393F7ED0039B3579980536A9BE4B1D4A0AE0D08C98F9D06E	Main_Modules/TALENTS/TALENTS_Arbites.lua:1078	Main_Modules/TALENTS/TALENTS_Arbites.lua:1084	localization_table	no	yes	yes	yes	KEEP		ED3-ARBITES-RECHECK-005	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	73	localization_table	loc_talent_adamant_stacking_weakspot_strength_duration_desc	5E8A7F99611A5A4C808EE6CF89B50B8B1BAF912F9DE8FDC1FFC8A572CCA64790	8BAD5799BA928FDCB77FADEE850E05002DCA5D0F424C0198103CF5DB3F1A05C4	Main_Modules/TALENTS/TALENTS_Arbites.lua:1088	Main_Modules/TALENTS/TALENTS_Arbites.lua:1096	localization_table	no	yes	yes	yes	CHANGE	GRAMMAR;DISPLAY_CLARITY	ED3-ARBITES-RECHECK-005	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	74	localization_table	loc_talent_adamant_clip_size_alt_desc	B1799AB4F708E79EA843AE9264C7565181471331EA88D0A6283B703A580CE731	AF33C3514BFD07241338A1362CA7F37FD05EBE9DD63C682B3ADC9DEA9324661D	Main_Modules/TALENTS/TALENTS_Arbites.lua:1106	Main_Modules/TALENTS/TALENTS_Arbites.lua:1112	localization_table	no	no	no	yes	KEEP		ED3-ARBITES-RECHECK-005	match	none
Main_Modules/TALENTS/TALENTS_Arbites.lua	75	localization_table	loc_talent_adamant_increased_damage_to_high_health_desc	E7B84C42EE756F856AE093C066150019E0BEBCFA7B2A9ED2BFC749DB4B17497C	6394EB989713352B48D021C1F97283E60D733E1BCAB4EFE2BFF390C52B675F5D	Main_Modules/TALENTS/TALENTS_Arbites.lua:1118	Main_Modules/TALENTS/TALENTS_Arbites.lua:1120	localization_table	no	yes	yes	yes	KEEP		ED3-ARBITES-RECHECK-005	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	76	localization_table	loc_talent_adamant_ranged_damage_on_melee_stagger_desc	8E4C8E652978DF06FDB7F441E5CB4B43ED54173445E5761F536AF1DBCB17803D	C72F58AB5E63CDB1E5D837EC2376A60D688F7E2483BF83226A44B45A490CC3D0	Main_Modules/TALENTS/TALENTS_Arbites.lua:1123	Main_Modules/TALENTS/TALENTS_Arbites.lua:1127	localization_table	no	yes	yes	yes	CHANGE	GRAMMAR;DISPLAY_CLARITY	ED3-ARBITES-RECHECK-006	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	77	localization_table	loc_talent_adamant_heavy_attacks_increase_damage_desc	5060C3E7FA94C5425FAEEADD12230C24F58B32CE882F64033CB48C3F8F81E6C3	E65CF648D4B58BE858DF650A7BCBDD8790686A1305126061C0BF7D7169BF540F	Main_Modules/TALENTS/TALENTS_Arbites.lua:1133	Main_Modules/TALENTS/TALENTS_Arbites.lua:1135	localization_table	no	yes	yes	yes	CHANGE	TERMINOLOGY;CONSISTENCY	ED3-ARBITES-RECHECK-006	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	78	localization_table	loc_talent_adamant_dog_applies_brittleness_desc	47477C1C90749BCA01CB275E0DBF2522D71115D14850BB714946E635502C3516	AE5E33C230B9B513D4CBC4B87A1530ECF850F0FA3B474ECCC6084A660B800210	Main_Modules/TALENTS/TALENTS_Arbites.lua:1142	Main_Modules/TALENTS/TALENTS_Arbites.lua:1146	localization_table	no	yes	yes	yes	KEEP		ED3-ARBITES-RECHECK-006	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	79	localization_table	loc_talent_adamant_crits_rend_alt_desc	5B9EB229E9D82ED4280E181E49E55E95A16CFB456755D46AD46BC846AAE294E3	E1AC53EF32FACDF6D108187B588A5A141C9B4A672FCD08BB1C7D897927DF5A2F	Main_Modules/TALENTS/TALENTS_Arbites.lua:1151	Main_Modules/TALENTS/TALENTS_Arbites.lua:1153	localization_table	no	yes	yes	yes	KEEP		ED3-ARBITES-RECHECK-006	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	80	localization_table	loc_talent_adamant_movement_speed_on_block_alt_desc	4890859175ADB75B2CAC83471CF04428665072150CB13BABB48ACC4F22227AFC	00660F8D6C9B8DBA2E454C0AB96EF90B6EAB002CDCEEB2659025855747122DEE	Main_Modules/TALENTS/TALENTS_Arbites.lua:1156	Main_Modules/TALENTS/TALENTS_Arbites.lua:1160	localization_table	no	no	no	yes	CHANGE	GRAMMAR;DISPLAY_CLARITY	ED3-ARBITES-RECHECK-006	match	none
Main_Modules/TALENTS/TALENTS_Arbites.lua	81	localization_table	loc_talent_adamant_monster_hunter_desc	9F01E0A554EA0880FECAC38E2F83E3EA874A4BC10D69F57CA98F4F7D68E4AC0C	DFFD19E3A7DEFA7C10DEEEFD4ABFFED284A7D0E3C2B53FB469E2FC4822C9BD60	Main_Modules/TALENTS/TALENTS_Arbites.lua:1168	Main_Modules/TALENTS/TALENTS_Arbites.lua:1170	localization_table	no	yes	yes	yes	KEEP		ED3-ARBITES-RECHECK-006	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	82	localization_table	loc_talent_adamant_melee_attacks_on_staggered_rend_alt_desc	C1210FB2551EE8ED95ABD443C23B867CE9EE799C362E717FB6A993309BA8ED33	695BA4F47789130E123AEB31CAF4E1FE0B37FA5D58027A73C2E7FAF9BD43368D	Main_Modules/TALENTS/TALENTS_Arbites.lua:1174	Main_Modules/TALENTS/TALENTS_Arbites.lua:1176	localization_table	no	yes	yes	yes	KEEP		ED3-ARBITES-RECHECK-006	match	resolved
Main_Modules/TALENTS/TALENTS_Arbites.lua	83	localization_table	loc_talent_adamant_limit_dmg_taken_from_hits_desc	FF6EBA07A16673DDCB0B528D7F230390926C9B4F9DD3A66FC5FBE51815C45527	288D82E8572DAB45675FC0737702F137B99CCDBFAE54CC738621004343F2D0B4	Main_Modules/TALENTS/TALENTS_Arbites.lua:1179	Main_Modules/TALENTS/TALENTS_Arbites.lua:1181	localization_table	no	yes	yes	yes	CHANGE	DISPLAY_CLARITY	ED3-ARBITES-RECHECK-006	match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	1	localization_table	loc_talent_broker_blitz_flash_grenade_desc	EDD5EC2C5628BE33F393F5098ECF166D418F0298969F4B085ED7A6A03CD5561E	2872C1C5552BF49AFC089DEAAC09DFAE5380F14883C897C280EFB9EA2BE8BE10	Main_Modules/TALENTS/TALENTS_Scum.lua:26	Main_Modules/TALENTS/TALENTS_Scum.lua:42	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	2	localization_table	loc_talent_broker_blitz_flash_grenade_improved_desc	5BA999F034C1975257E044B16C1415C8CDB2CA92B320C08979A2CCF05D83FDD8	67C645476EBE8E0BB66C20DCFDB7E2830852F379369A582D26812BCC8B8D2CE0	Main_Modules/TALENTS/TALENTS_Scum.lua:53	Main_Modules/TALENTS/TALENTS_Scum.lua:71	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	3	localization_table	loc_talent_broker_blitz_missile_launcher_desc	6C818D8777743A3D6475B4FCE942B9CAF59D352B7A131E89BC31D3AA753D395E	CBB0EAEAF0FCC9F8FFB1ABE6F38CA9AC63CFEDC5FE091E3C76C6788E5EED8406	Main_Modules/TALENTS/TALENTS_Scum.lua:83	Main_Modules/TALENTS/TALENTS_Scum.lua:130	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	4	localization_table	loc_talent_broker_blitz_tox_grenade_desc_02	F6138584973A86932723E568A794F3FEA64BB8ACAC286C9A6E73A763F5BFEBC8	6B5EB1E74C6BA13A9020BCCA8B7BE97B014B711B19A8890A248C3BBB39A07FAF	Main_Modules/TALENTS/TALENTS_Scum.lua:164	Main_Modules/TALENTS/TALENTS_Scum.lua:214	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	5	localization_table	loc_talent_broker_aura_gunslinger_desc	F11E6D47D8E5BD6723B6D3979B7AE4B19883AD55BE42496D768365C3957C868D	A0D271B63130703C63FB18C15285E86F5B3AA454FF0739284F3547489C211152	Main_Modules/TALENTS/TALENTS_Scum.lua:243	Main_Modules/TALENTS/TALENTS_Scum.lua:249	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	6	localization_table	loc_talent_broker_aura_gunslinger_improved_desc	4DDD4C6F41E5A8B8084884DA96E5B825DCED92C2DE03072F2BD814DBA132FABE	00E6C812220391B4103C12A39A30343F82C61103362B542C5A043B320ED62A54	Main_Modules/TALENTS/TALENTS_Scum.lua:255	Main_Modules/TALENTS/TALENTS_Scum.lua:263	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	7	localization_table	loc_talent_broker_aura_ruffian_desc	69DA91BE8D8044DBAB8D3191804A70F2F6D9C9467E63B9AD2D0D69EB8E412D03	222599A667F3350B92E01B4A5C602875D2B4262AD72AA7CB408FF11F42E32ECC	Main_Modules/TALENTS/TALENTS_Scum.lua:270	Main_Modules/TALENTS/TALENTS_Scum.lua:276	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	8	localization_table	loc_talent_broker_aura_anarchist_desc	18B3B4BF4144C46A034E0E935C8E9BECD9CBD35AC1F4ADAB06756506EBA8DF54	F205B7334A7EFFB052F8D64D87B82D5637F679DFB15AD24C61579E9F8BF1436A	Main_Modules/TALENTS/TALENTS_Scum.lua:282	Main_Modules/TALENTS/TALENTS_Scum.lua:288	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	9	localization_table	loc_talent_broker_ability_focus_desc	12332E50886CBA995F7E2AF3044067EB1EF1DBCF7274925FBA409EA32C1F9FA0	737D46DAA3714E1C5254B619F94EBF5F734C4438F82D8693C76D96E8928645B0	Main_Modules/TALENTS/TALENTS_Scum.lua:295	Main_Modules/TALENTS/TALENTS_Scum.lua:315	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	10	localization_table	loc_talent_broker_ability_focus_improved_desc	54968D675E938C47C26A0A470FB1F7346023898060E8EEAFD7892F355651305A	DB75A17E9B6A171B13ED3EB66AB09ECB375BD9D6897FE1735C79627672BDFFF5	Main_Modules/TALENTS/TALENTS_Scum.lua:328	Main_Modules/TALENTS/TALENTS_Scum.lua:366	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	11	localization_table	loc_talent_broker_ability_focus_sub_2_desc	E3ADA03490D11DB930AFAB99796A505AF712B52CB9F012B0CD695B4AA52FB43B	381C0EC1E2A2B098CF86394D603AE7A48ACEF11699E7E6E6F38DBFCFAE0A6648	Main_Modules/TALENTS/TALENTS_Scum.lua:388	Main_Modules/TALENTS/TALENTS_Scum.lua:412	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	12	localization_table	loc_talent_broker_ability_focus_sub_3_desc	08AEA79A0E1641FC6EC293996996D40A88813A14E2B62417B02679EB54834526	92914945A8FBE50F45276695F6885EDABCDFA1566CBBD7A0BB02305494A554F1	Main_Modules/TALENTS/TALENTS_Scum.lua:427	Main_Modules/TALENTS/TALENTS_Scum.lua:441	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	13	localization_table	loc_talent_broker_ability_punk_rage_desc_3	2875A6051636EF92B6FA47F3B4D6B69EB5C8DFD8EA2F8EE2FD5980F8B463E47C	705A66E2C485561E60AFC418CFF916B193B3A7CA4D5A97C5CD01AAFA1D5CC9FA	Main_Modules/TALENTS/TALENTS_Scum.lua:451	Main_Modules/TALENTS/TALENTS_Scum.lua:489	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	14	localization_table	loc_talent_broker_ability_punk_rage_sub_1_desc_02	CA23E2B1B3C8FE8555A779550E278CCB21977CBB0217D38894372FA48546E86D	85ACE568AF6BAC9F7305364745E1E6EC1EFA53DAE9FE150CC697E7F583766C43	Main_Modules/TALENTS/TALENTS_Scum.lua:511	Main_Modules/TALENTS/TALENTS_Scum.lua:519	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	15	localization_table	loc_talent_broker_ability_punk_rage_sub_4_desc	D515E567E20A36F955C4CA7E5656940B8817D0DB39E1C9B146E9F511B7DCBA6C	7C661BDA82A7C1A73F6A488EB72EE21D0C126E9C9D77096E8EDBD81C4BB714AD	Main_Modules/TALENTS/TALENTS_Scum.lua:526	Main_Modules/TALENTS/TALENTS_Scum.lua:532	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	16	localization_table	loc_talent_broker_ability_punk_rage_sub_3_desc_02	7EFB56DC1A5DA52A5FBFC3A1BEBFEAD8DDDC8A4FCE8E2D0D6F04994DD45EAD37	0C73DCB92A2E838CD2D679B8FC035CB15525616212D8250F5B480861F6409882	Main_Modules/TALENTS/TALENTS_Scum.lua:538	Main_Modules/TALENTS/TALENTS_Scum.lua:560	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	17	localization_table	loc_talent_broker_ability_punk_rage_sub_2_desc	02C6A88E62FE1C6FA448426D1C506769952819B52A944118F28608E904CBA14E	6E32FC3FA9A32251AA026BC7F3A0C58DB0B0210C170A087FDE695404C2E017D6	Main_Modules/TALENTS/TALENTS_Scum.lua:574	Main_Modules/TALENTS/TALENTS_Scum.lua:588	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	18	localization_table	loc_talent_broker_ability_stimm_field_desc_3	8ABA82119AA16F1AA97CBE64E5BD1A2EB53254FA8941C6BB4E5B49ABCD8DD95B	8D03D702C4417303876E65A6976E80C05EC68D640A04E2BAC94D120E61571FB8	Main_Modules/TALENTS/TALENTS_Scum.lua:598	Main_Modules/TALENTS/TALENTS_Scum.lua:622	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	19	localization_table	loc_talent_broker_ability_stimm_field_sub_3_desc	1E19753E9E336DF8B21130D3D4A7882FE14BB8F8F211BF0DF0FC5974470304AB	336623CE579684F756DFE4D4B72B1C1119ADDF66E1585D07F0ECD33D526A9A00	Main_Modules/TALENTS/TALENTS_Scum.lua:637	Main_Modules/TALENTS/TALENTS_Scum.lua:653	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	20	localization_table	loc_talent_broker_ability_stimm_field_sub_2_desc	B3DBE0F06E4847E0D426D34D5563519F2704EF05ADBEFD9C93869B8433403B2F	A5AFFC35C8F1FD3B8ED331121253B2AA4FAC8AF579394C6D43356AD4A479CBC0	Main_Modules/TALENTS/TALENTS_Scum.lua:664	Main_Modules/TALENTS/TALENTS_Scum.lua:674	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	21	localization_table	loc_talent_broker_ability_stimm_field_sub_1_desc	43B384C85ED9AE1FC0E608C526967F0E3981068E74E7E22EFC65FD022B791F3E	3D629580FC9178AED012F62E51A5850881127AF5093607F69E4C63BE3467E596	Main_Modules/TALENTS/TALENTS_Scum.lua:682	Main_Modules/TALENTS/TALENTS_Scum.lua:688	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	22	localization_table	loc_talent_broker_passive_longer_dodges_desc	5445455B14411A0265CB63D452B68568DC2F5680A7854770106795C553B94DFD	6B40D1FAE528B1F458AD5BB89B00EF5E93E92BE1DCFAC163244CF7AFA691D569	Main_Modules/TALENTS/TALENTS_Scum.lua:695	Main_Modules/TALENTS/TALENTS_Scum.lua:697	localization_table	no	pending	no	no				match	none
Main_Modules/TALENTS/TALENTS_Scum.lua	23	localization_table	loc_talent_broker_passive_improved_dodges_desc_02	3AF913AD53DAD232AFEAB21D96C1685B17DCA097ABE342FE0CD2B1D9F0892DAD	A26C1BCF1A5F582807B0CD2A6E044E577D07E4DC1D81FD366DD94444A927E03C	Main_Modules/TALENTS/TALENTS_Scum.lua:701	Main_Modules/TALENTS/TALENTS_Scum.lua:707	localization_table	no	pending	no	no				match	none
Main_Modules/TALENTS/TALENTS_Scum.lua	24	localization_table	loc_talent_broker_keystone_vultures_mark_on_kill_desc	C12E91D9189560C1921ED790E943E2DAD060A7C1B3B5A4F60265EBC3F978C906	1FEB2617F091DAB3E5831C9366CE68107C05916D4246BA15D5912DAA047BC192	Main_Modules/TALENTS/TALENTS_Scum.lua:713	Main_Modules/TALENTS/TALENTS_Scum.lua:739	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	25	localization_table	loc_talent_broker_keystone_vultures_mark_aoe_stagger_desc	F49B0B2424342E0D2C5F4A87DA1547E98B47AD5E717DC1EC19284C11CE67C222	B15AF3370B9ED1D60CA42B71EAE3B95098F0CA8228557AE0770D1F0E76468771	Main_Modules/TALENTS/TALENTS_Scum.lua:755	Main_Modules/TALENTS/TALENTS_Scum.lua:761	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	26	localization_table	loc_talent_broker_keystone_vultures_mark_dodge_on_ranged_crit_desc	834E33282CBE5263368757B99C96186ED6061FC890643B492E4E18759645DD29	90285C51B2F3D4186579ADFA2424E3374D1188A93E3DDDF5559723C384E9DB25	Main_Modules/TALENTS/TALENTS_Scum.lua:767	Main_Modules/TALENTS/TALENTS_Scum.lua:775	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	27	localization_table	loc_talent_broker_keystone_vultures_mark_increased_duration_desc	76A403353A152E17331235A07566D1F1FCF9B58AC365B7DB170135998A39D2B5	E0A5113BE781D895D4D7E82C2789446ADE6A78ED0C8136BA02D70A62A1353FC3	Main_Modules/TALENTS/TALENTS_Scum.lua:782	Main_Modules/TALENTS/TALENTS_Scum.lua:784	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	28	localization_table	loc_talent_broker_keystone_adrenaline_junkie_desc	A3753B29A2EB86985BA7FBAB0E96641F53A1EE19ADD583E08E056C3138F025AB	66E20CCEB6A71C9F33093F2707F7571F779CA8179E21C766308D1706633AB274	Main_Modules/TALENTS/TALENTS_Scum.lua:788	Main_Modules/TALENTS/TALENTS_Scum.lua:817	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	29	localization_table	loc_talent_broker_keystone_adrenaline_junkie_sub_1_desc	54362603C5991029BFBE6FBD751830B434258FE93AED4B1F684922D07062EDEC	3409AB33FA419A6681BCC0F900187B70BCA7E304DFA53BB84540698E2FCB2D34	Main_Modules/TALENTS/TALENTS_Scum.lua:834	Main_Modules/TALENTS/TALENTS_Scum.lua:846	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	30	localization_table	loc_talent_broker_keystone_adrenaline_junkie_sub_2_desc	7D03C17992D84D34EBED29EAD5D54E7462E778E502383637A895B1CBC8F4E935	2F5D26F84471397BE2BE8D929C77DED68361A074E4F537643DFC8BA7DF691B75	Main_Modules/TALENTS/TALENTS_Scum.lua:855	Main_Modules/TALENTS/TALENTS_Scum.lua:876	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	31	localization_table	loc_talent_broker_keystone_adrenaline_junkie_sub_3_desc	05FDB877386C5010E8BA4E6D2FEEBCF071C132FD4E3280B0EB01594BA226CC97	C605E059094981010F0AA3F5D38A90908940755724D32FA918789FCB216854BC	Main_Modules/TALENTS/TALENTS_Scum.lua:890	Main_Modules/TALENTS/TALENTS_Scum.lua:892	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	32	localization_table	loc_talent_broker_keystone_adrenaline_junkie_sub_5_desc	46A1E4F12EF521D6C82CAE8426EB5CC0A9DC2898C0D575FD94F36003E47CE672	1906B292FA387DB01874B7E2532A3D2BD3D9737E989B18CA9D8F9835F7C3C58F	Main_Modules/TALENTS/TALENTS_Scum.lua:896	Main_Modules/TALENTS/TALENTS_Scum.lua:900	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	33	localization_table	loc_talent_broker_keystone_adrenaline_junkie_sub_4_desc	6F03C787FA32CDD218C6994AE932A9193ABFD45DA8DF9F5B31CCB821420E7A8C	13ADAD2B39CED3BA005326B2E08DDCA93F610C651423DF733444773DF8D60DA9	Main_Modules/TALENTS/TALENTS_Scum.lua:905	Main_Modules/TALENTS/TALENTS_Scum.lua:907	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	34	localization_table	loc_talent_broker_keystone_chemical_dependency_desc	854F5283FE3170FB904D3DEACDE0FB6E00B2CA36FBD96EA6E6FE921DB2CA0587	D24820920A6BE523BBF1A6ED44733F4E1DD490C9AE062CFB16E6D37981158147	Main_Modules/TALENTS/TALENTS_Scum.lua:911	Main_Modules/TALENTS/TALENTS_Scum.lua:925	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	35	localization_table	loc_talent_broker_keystone_chemical_dependency_sub_1_desc	46EF517EED37DB106DF5EAA4BD89E919467F6B1802C41A18DA04DB9B6E1D6B0D	A8A4C094FA1CBA9D2129C5163FC39DA1068AD25F050E3F712A732E59BF0DC602	Main_Modules/TALENTS/TALENTS_Scum.lua:935	Main_Modules/TALENTS/TALENTS_Scum.lua:937	localization_table	no	pending	yes	no				match	resolved
Main_Modules/TALENTS/TALENTS_Scum.lua	36	localization_table	loc_talent_broker_keystone_chemical_dependency_sub_2_desc	BFCD4E05B4BF83244B5C1F1CA86D72A4C91FAD0AADCE4ACDB10EBECB216C0352	CAF851E245319E7D803AA7A59A7CE1A6FEDEBB3780DA8D307C1FF3267EE567DC	Main_Modules/TALENTS/TALENTS_Scum.lua:941	Main_Modules/TALENTS/TALENTS_Scum.lua:949	localization_table	yes	pending	yes	no				match	resolved
